DT_DATA,NR_ANO,NR_MES,NM_MES,NR_DIA,NR_DIA_SEMANA,NM_DIA_SEMANA,FLG_FINAL_SEMANA,FLG_FERIADO
2012-04-11,2012,4,April,11,4,Wednesday,false,false
2012-06-04,2012,6,June,4,2,Monday,false,false
2012-06-29,2012,6,June,29,6,Friday,false,false
2012-08-02,2012,8,August,2,5,Thursday,false,false
2012-10-02,2012,10,October,2,3,Tuesday,false,false
2012-10-04,2012,10,October,4,5,Thursday,false,false
2013-04-22,2013,4,April,22,2,Monday,false,false
2013-05-28,2013,5,May,28,3,Tuesday,false,false
2013-06-23,2013,6,June,23,1,Sunday,true,false
2013-06-24,2013,6,June,24,2,Monday,false,false
2013-08-16,2013,8,August,16,6,Friday,false,false
2014-01-09,2014,1,January,9,5,Thursday,false,false
2014-03-09,2014,3,March,9,1,Sunday,true,false
2014-04-19,2014,4,April,19,7,Saturday,true,false
2014-04-30,2014,4,April,30,4,Wednesday,false,false
2014-07-13,2014,7,July,13,1,Sunday,true,false
2014-08-07,2014,8,August,7,5,Thursday,false,false
2014-11-03,2014,11,November,3,2,Monday,false,false
2015-01-24,2015,1,January,24,7,Saturday,true,false
2015-03-02,2015,3,March,2,2,Monday,false,false
2015-03-21,2015,3,March,21,7,Saturday,true,false
2015-05-27,2015,5,May,27,4,Wednesday,false,false
2015-06-27,2015,6,June,27,7,Saturday,true,false
2015-07-30,2015,7,July,30,5,Thursday,false,false
2015-08-20,2015,8,August,20,5,Thursday,false,false
2015-09-19,2015,9,September,19,7,Saturday,true,false
2015-11-10,2015,11,November,10,3,Tuesday,false,false
2015-11-28,2015,11,November,28,7,Saturday,true,false
2016-01-15,2016,1,January,15,6,Friday,false,false
2016-02-08,2016,2,February,8,2,Monday,false,false
2016-04-06,2016,4,April,6,4,Wednesday,false,false
2016-05-10,2016,5,May,10,3,Tuesday,false,false
2016-05-26,2016,5,May,26,5,Thursday,false,false
2016-05-28,2016,5,May,28,7,Saturday,true,false
2016-07-19,2016,7,July,19,3,Tuesday,false,false
2016-09-22,2016,9,September,22,5,Thursday,false,false
2016-10-16,2016,10,October,16,1,Sunday,true,false
2017-02-09,2017,2,February,9,5,Thursday,false,false
2017-04-12,2017,4,April,12,4,Wednesday,false,false
2017-04-30,2017,4,April,30,1,Sunday,true,false
2017-06-27,2017,6,June,27,3,Tuesday,false,false
2017-10-15,2017,10,October,15,1,Sunday,true,false
2017-12-24,2017,12,December,24,1,Sunday,true,false
2017-12-30,2017,12,December,30,7,Saturday,true,false
2018-02-20,2018,2,February,20,3,Tuesday,false,false
2018-06-26,2018,6,June,26,3,Tuesday,false,false
2018-07-20,2018,7,July,20,6,Friday,false,false
2018-07-28,2018,7,July,28,7,Saturday,true,false
2018-10-08,2018,10,October,8,2,Monday,false,false
2018-10-31,2018,10,October,31,4,Wednesday,false,false
2019-05-06,2019,5,May,6,2,Monday,false,false
2019-05-12,2019,5,May,12,1,Sunday,true,false
2019-08-18,2019,8,August,18,1,Sunday,true,false
2019-10-06,2019,10,October,6,1,Sunday,true,false
2019-10-20,2019,10,October,20,1,Sunday,true,false
2019-11-28,2019,11,November,28,5,Thursday,false,false
2019-12-04,2019,12,December,4,4,Wednesday,false,false
2020-02-23,2020,2,February,23,1,Sunday,true,false
2020-04-16,2020,4,April,16,5,Thursday,false,false
2020-06-12,2020,6,June,12,6,Friday,false,false
2020-09-16,2020,9,September,16,4,Wednesday,false,false
2020-09-26,2020,9,September,26,7,Saturday,true,false
2020-11-20,2020,11,November,20,6,Friday,false,false
2021-01-06,2021,1,January,6,4,Wednesday,false,false
2021-01-28,2021,1,January,28,5,Thursday,false,false
2021-05-14,2021,5,May,14,6,Friday,false,false
2021-05-19,2021,5,May,19,4,Wednesday,false,false
2021-09-11,2021,9,September,11,7,Saturday,true,false
2021-11-05,2021,11,November,5,6,Friday,false,false
2021-11-08,2021,11,November,8,2,Monday,false,false
2022-03-27,2022,3,March,27,1,Sunday,true,false
2022-04-07,2022,4,April,7,5,Thursday,false,false
2022-06-02,2022,6,June,2,5,Thursday,false,false
2022-06-26,2022,6,June,26,1,Sunday,true,false
2022-07-07,2022,7,July,7,5,Thursday,false,false
2022-07-29,2022,7,July,29,6,Friday,false,false
2022-08-12,2022,8,August,12,6,Friday,false,false
2022-09-05,2022,9,September,5,2,Monday,false,false
2022-11-14,2022,11,November,14,2,Monday,false,false
2022-11-19,2022,11,November,19,7,Saturday,true,false
2022-12-03,2022,12,December,3,7,Saturday,true,false
2023-04-09,2023,4,April,9,1,Sunday,true,false
2023-05-27,2023,5,May,27,7,Saturday,true,false
2023-07-07,2023,7,July,7,6,Friday,false,false
2023-07-20,2023,7,July,20,5,Thursday,false,false
2023-12-12,2023,12,December,12,3,Tuesday,false,false
2024-03-30,2024,3,March,30,7,Saturday,true,false
2024-04-13,2024,4,April,13,7,Saturday,true,false
2024-05-17,2024,5,May,17,6,Friday,false,false
2024-06-19,2024,6,June,19,4,Wednesday,false,false
2024-07-24,2024,7,July,24,4,Wednesday,false,false
2024-08-06,2024,8,August,6,3,Tuesday,false,false
2024-09-17,2024,9,September,17,3,Tuesday,false,false
2024-11-09,2024,11,November,9,7,Saturday,true,false
2024-11-27,2024,11,November,27,4,Wednesday,false,false
2025-01-28,2025,1,January,28,3,Tuesday,false,false
2025-03-02,2025,3,March,2,1,Sunday,true,false
2025-03-20,2025,3,March,20,5,Thursday,false,false
2025-05-21,2025,5,May,21,4,Wednesday,false,false
2025-09-08,2025,9,September,8,2,Monday,false,false
2025-11-11,2025,11,November,11,3,Tuesday,false,false
2025-12-10,2025,12,December,10,4,Wednesday,false,false
2025-12-22,2025,12,December,22,2,Monday,false,false
2026-01-04,2026,1,January,4,1,Sunday,true,false
2026-01-18,2026,1,January,18,1,Sunday,true,false
2026-04-08,2026,4,April,8,4,Wednesday,false,false
2026-04-20,2026,4,April,20,2,Monday,false,false
2026-05-31,2026,5,May,31,1,Sunday,true,false
2026-08-12,2026,8,August,12,4,Wednesday,false,false
2026-08-18,2026,8,August,18,3,Tuesday,false,false
2027-04-08,2027,4,April,8,5,Thursday,false,false
2027-04-24,2027,4,April,24,7,Saturday,true,false
2027-05-30,2027,5,May,30,1,Sunday,true,false
2027-06-13,2027,6,June,13,1,Sunday,true,false
2027-06-21,2027,6,June,21,2,Monday,false,false
2027-07-03,2027,7,July,3,7,Saturday,true,false
2027-11-01,2027,11,November,1,2,Monday,false,false
2027-11-03,2027,11,November,3,4,Wednesday,false,false
2027-12-13,2027,12,December,13,2,Monday,false,false
2028-01-09,2028,1,January,9,1,Sunday,true,false
2028-03-26,2028,3,March,26,1,Sunday,true,false
2028-06-14,2028,6,June,14,4,Wednesday,false,false
2028-08-03,2028,8,August,3,5,Thursday,false,false
2028-08-08,2028,8,August,8,3,Tuesday,false,false
2028-12-02,2028,12,December,2,7,Saturday,true,false
2029-02-14,2029,2,February,14,4,Wednesday,false,false
2029-05-27,2029,5,May,27,1,Sunday,true,false
2029-09-29,2029,9,September,29,7,Saturday,true,false
2030-02-08,2030,2,February,8,6,Friday,false,false
2030-04-05,2030,4,April,5,6,Friday,false,false
2030-05-18,2030,5,May,18,7,Saturday,true,false
2030-05-31,2030,5,May,31,6,Friday,false,false
2030-06-03,2030,6,June,3,2,Monday,false,false
2030-07-02,2030,7,July,2,3,Tuesday,false,false
