SK_LISTING,SK_HOST,NM_BAIRRO,NR_LATITUDE,NR_LONGITUDE,DS_TIPO_QUARTO,VLR_DIARIA_BRL,QTD_MIN_NOITES,QTD_TOTAL_AVALIACOES,QTD_DIAS_DISPONIVEIS,SAMPLE_ORIGIN,categoria_vibe,tipo_vista,ponto_forte,principal_caracteristica
1329328551039256522,488618749,Campo Grande,-22.893928277723624,-43.56477819658511,Entire home/apt,285.0,2,12,245,RANDOM_FILL,Econômico | Familiar,Urbana,Segurança 24h garantida,Condomínio
2464745,8996394,Copacabana,-22.96953,-43.18206,Entire home/apt,763.0,3,4,189,RANDOM_FILL,Econômico,Mar,Perto da praia,Conforto
10373643,35129378,Copacabana,-22.98004,-43.19177,Entire home/apt,347.0,3,56,126,RANDOM_FILL,Luxo,Mar,Localização e charme,Exclusividade
1360252536013425742,113693855,Centro,-22.91360060639497,-43.189539327590566,Entire home/apt,170.0,1,2,342,RANDOM_FILL,Econômico,Urbana,Localização central privilegiada,Aconchegante
1049425979489702947,551153931,Flamengo,-22.929885114997408,-43.17581254988909,Entire home/apt,1080.0,14,0,87,RANDOM_FILL,Familiar,Mar,Conforto próximo praia,Conforto
1060771520829202932,164822022,Copacabana,-22.978,-43.18838,Entire home/apt,269.0,1,7,334,RANDOM_FILL,Romântico,Mar,Casal na praia,Praia
1455147442936195338,663448226,Barra da Tijuca,-23.009808,-43.344876,Entire home/apt,313.0,1,16,306,RANDOM_FILL,Luxo,Mar,Vista mar linda,Luxo
1123930005510359120,22805631,Copacabana,-22.966108785742392,-43.17565704762331,Entire home/apt,22084.0,3,0,365,RANDOM_FILL,Luxo,Mar,Cobertura frente mar,Penthouse
46523322,376256547,Copacabana,-22.96336,-43.17481,Entire home/apt,367.0,2,20,345,RANDOM_FILL,Econômico,Mar,Vista para mar,PetFriendly
704290193025398688,474580893,Joá,-23.0036,-43.27963,Private room,450.0,2,2,89,RANDOM_FILL,Luxo,Mar,Vista mar espetacular,Suíte
5230400,11647707,Botafogo,-22.94591,-43.18074,Entire home/apt,266.0,2,18,56,RANDOM_FILL,Padrão,Urbana,Localização em Botafogo,Localização
851995491921033288,486430987,Copacabana,-22.98658233815013,-43.18986079071405,Entire home/apt,1174.0,7,0,37,RANDOM_FILL,Luxo,Sem Vista,Prédio de luxo,Apartamento
1021900629703572052,12909867,Ipanema,-22.9816482,-43.2010909,Entire home/apt,590.0,2,2,137,RANDOM_FILL,Econômico,Urbana,Ano Novo Rio,Temporada
1083688482569069733,443318137,Leblon,-22.98225725330472,-43.22279943491821,Entire home/apt,470.0,2,8,137,RANDOM_FILL,Luxo,Urbana,Localização nobre Leblon,Apartamento
1011605431127953606,542853999,Copacabana,-22.9608043,-43.1752838,Entire home/apt,284.0,1,30,101,RANDOM_FILL,Econômico,Urbana,Próximo à praia,Flat
10908039,115972980,Copacabana,-22.97634,-43.1945,Entire home/apt,390.0,2,94,279,RANDOM_FILL,Padrão,Mar,Próximo praia metrô,Charme
4256235,22085127,Copacabana,-22.98341,-43.18947,Entire home/apt,1068.0,4,0,89,RANDOM_FILL,Padrão,Mar,Frente para praia,Localização
1263781443640935496,511069283,Copacabana,-22.967060037124416,-43.177145604935696,Entire home/apt,398.0,2,21,159,RANDOM_FILL,Luxo,Sem Vista,Estilo e classe,Sofisticação
14767217,47831251,Laranjeiras,-22.932863,-43.187504,Private room,120.0,3,34,111,RANDOM_FILL,Econômico,Sem Vista,Espaço Amplo Interno,Espaço
1501675571961636992,6000862,Copacabana,-22.96927,-43.18339,Entire home/apt,207.0,1,1,340,RANDOM_FILL,Econômico,Urbana,Proximidade Copacabana,Localização
2664267,13636241,Tijuca,-22.92663,-43.22829,Entire home/apt,1000.0,1,23,365,RANDOM_FILL,Econômico,Urbana,Próximo metrô conveniente,Praticidade
1027566934104349628,55943001,Copacabana,-22.9646926,-43.1755122,Entire home/apt,248.0,3,37,199,RANDOM_FILL,Luxo,Mar,Localização à beira-mar,Quadríssima
1262170144552624025,401095617,Catete,-22.92255,-43.17758,Entire home/apt,180.0,2,2,11,RANDOM_FILL,Familiar | Romântico,Urbana,Localização central charmosa,Aconchego
70547,357995,Santa Teresa,-22.9172,-43.17812,Private room,169.0,5,98,206,RANDOM_FILL,Luxo | Romântico | Moderno,Urbana,Localização cultural privilegiada,Suites
1036140601708263284,177679090,Copacabana,-22.968802429502773,-43.182126972824335,Entire home/apt,400.0,3,24,53,RANDOM_FILL,Padrão,Mar,Conforto e Vista,Localização
1349397709413349784,265902266,Centro,-22.89890700731988,-43.17999800613856,Entire home/apt,210.0,2,13,76,RANDOM_FILL,Luxo,Sem Vista,Alto padrão moderno,Flat
1243491431869564345,337425934,Recreio dos Bandeirantes,-23.0198,-43.5115,Entire home/apt,256.0,2,11,358,RANDOM_FILL,Econômico,Mar,Próximo à praia,Aconchegante
1410803474685808758,270247199,Copacabana,-22.9640442,-43.1750444,Entire home/apt,200.0,3,9,79,RANDOM_FILL,Padrão,Urbana,Localização em Copacabana,Apartamento
1281142970407076878,142112127,Centro,-22.91565593821264,-43.17791808396578,Entire home/apt,172.0,2,7,64,RANDOM_FILL,Econômico,Urbana,Localização central privilegiada,Estúdio
787729275743144971,174303208,Copacabana,-22.967180074748622,-43.1858017668128,Shared room,69.0,2,92,53,RANDOM_FILL,Econômico,Urbana,Localização em Copacabana,Compartilhado
48829489,171851293,Barra da Tijuca,-23.01318,-43.30832,Entire home/apt,1005.0,3,46,82,RANDOM_FILL,Luxo,Sem Vista,Localização estratégica próxima,Sofisticação
1352934445929494101,51313494,Recreio dos Bandeirantes,-23.0304538,-43.47812769999999,Private room,343.0,1,1,365,RANDOM_FILL,Luxo,Mar,Vista direta mar,Loft
1452712459350124923,43094934,Copacabana,-22.97313,-43.19375,Entire home/apt,368.0,2,12,82,RANDOM_FILL,Econômico,Urbana,Varanda e piscina,Varanda
1207287926679580921,1247944,Leblon,-22.9829749,-43.216181,Entire home/apt,855.0,2,7,28,RANDOM_FILL,Luxo,Mar,Praias Famosas Próximas,Localização
1085454557260047265,473492239,Barra da Tijuca,-23.00921335512476,-43.34590239661044,Entire home/apt,640.0,3,0,204,RANDOM_FILL,Luxo,Mar,Vista Frente Mar,Flat
928876297050396048,173494713,Barra da Tijuca,-23.0091458,-43.36540249999999,Entire home/apt,684.0,3,0,364,RANDOM_FILL,Padrão,Sem Vista,Localização Barra Tijuca,Apartamento
654016795296492250,465318534,Guaratiba,-22.986345183711965,-43.63211665302514,Entire home/apt,340.0,1,8,268,RANDOM_FILL,Familiar,Natureza,Lugar tranquilo Pedra,Tranquilidade
1497079277284008871,677751033,Botafogo,-22.94544,-43.18173,Entire home/apt,207.0,1,1,104,RANDOM_FILL,Padrão,Mar,Frente para praia,Localização
1309520900651444479,316212820,Santa Teresa,-22.914741,-43.1843075,Entire home/apt,133.0,1,35,179,RANDOM_FILL,Moderno,Urbana,Localização Central Estratégica,Loft
1503959619024204527,713907919,Barra da Tijuca,-23.01353,-43.31036,Entire home/apt,785.0,1,0,190,RANDOM_FILL,Familiar | Moderno,Urbana,Localização privilegiada Barra,Apartamento
1314703017339945507,23692269,Copacabana,-22.9755335,-43.1917481,Entire home/apt,155.0,2,23,207,RANDOM_FILL,Econômico,Urbana,Amplo espaço interno,Espaçoso
1356770148134957216,2948186,Copacabana,-22.9694715,-43.1845783,Entire home/apt,293.0,2,20,213,RANDOM_FILL,Elegante | Moderno,Mar,Localização privilegiada frente-mar,Studio
1421814196854881633,563309491,Santa Teresa,-22.92359,-43.19193,Private room,171.0,1,0,314,RANDOM_FILL,Luxo,Urbana,História e charme,Castelo
1300648882351451207,10965501,Flamengo,-22.93712,-43.17635,Entire home/apt,720.0,3,1,88,RANDOM_FILL,Padrão,Urbana,Vista Cristo Redentor,Localização
1050586428400058128,537243747,Copacabana,-22.978950933724207,-43.191402331116514,Entire home/apt,263.0,3,29,307,RANDOM_FILL,Luxo,Mar,Vista para praia,Exclusividade
593130823509148996,60267323,Leblon,-22.981472,-43.218853,Entire home/apt,680.0,7,21,129,RANDOM_FILL,Luxo,Urbana,Localização luxo Leblon,Exclusividade
864368975230658422,508973768,Barra da Tijuca,-23.01351,-43.30944,Entire home/apt,498.0,1,63,291,RANDOM_FILL,Luxo,Mar,Vista Panorâmica Mar,Vista
17399810,117624300,Andaraí,-22.92647,-43.24897,Private room,225.0,1,21,254,RANDOM_FILL,Econômico,Urbana,Wi-Fi e ar-condicionado,Quarto
1456683004701275852,704923923,Barra da Tijuca,-23.0107,-43.34387,Entire home/apt,513.0,5,0,209,RANDOM_FILL,Padrão,Mar,Apartamento praia vista,Apartamento
949519836505972797,529548386,Jacarepaguá,-22.9728832,-43.4109722,Entire home/apt,135.0,2,16,164,RANDOM_FILL,Econômico,Urbana,Localização próxima ponto,Proximidade
831886744516591786,77353909,Botafogo,-22.9496785,-43.1854424,Entire home/apt,215.0,7,54,149,RANDOM_FILL,Econômico,Urbana,Localização em Botafogo,Studio
10656451,48492073,Jacarepaguá,-22.96766,-43.39675,Entire home/apt,1578.0,10,0,363,RANDOM_FILL,Econômico,Sem Vista,Melhor opção Barra,Custo-benefício
1498121429499660555,228348887,Copacabana,-22.96966,-43.18819,Entire home/apt,360.0,2,0,339,RANDOM_FILL,Padrão,Urbana,Localização em Copacabana,Localização
1193085585113436799,500065894,Jardim Carioca,-22.80021934488009,-43.200147669673655,Entire home/apt,1370.0,1,0,365,RANDOM_FILL,Padrão,Sem Vista,Conforto e acolhimento,Aconchegante
1160395292960205121,105964963,Centro,-22.91341,-43.18656,Entire home/apt,163.0,8,25,128,RANDOM_FILL,Romântico,Urbana,Ambiente acolhedor charmoso,Charme
711502574441523984,310239691,Taquara,-22.91508,-43.37812,Entire home/apt,140.0,2,6,364,RANDOM_FILL,Econômico | Familiar,Sem Vista,Conforto e acolhimento,Aconchegante
1328292666282716079,671200777,Recreio dos Bandeirantes,-23.01006,-43.45111,Entire home/apt,358.0,2,3,365,RANDOM_FILL,Familiar,Natureza,Vista panorâmica verde,Vista
882096679932197815,201307776,Bancários,-22.7991871,-43.1762712,Entire home/apt,91.0,1,42,329,RANDOM_FILL,Familiar,Natureza,Ambiente ao ar livre,Espaço
1415417328985426465,676769475,Copacabana,-22.97065196669812,-43.18817317485809,Entire home/apt,186.0,3,0,210,RANDOM_FILL,Padrão,Urbana,Localização privilegiada,Imóvel
1143675007544035591,499717697,Copacabana,-22.96748162818829,-43.190541985419294,Private room,450.0,1,0,269,RANDOM_FILL,Familiar,Urbana,Localização em Copacabana,Quarto
1366803328048903271,343799606,Copacabana,-22.96826309898708,-43.181108244893416,Entire home/apt,249.0,3,2,303,RANDOM_FILL,Luxo,Urbana,Localização exclusiva privilegiada,Prime
1190013667750994904,586503748,Barra da Tijuca,-23.00925,-43.42864,Entire home/apt,288.0,3,0,87,RANDOM_FILL,Luxo | Familiar | Moderno,Mar,Vista privilegiada mar,Exclusividade
32518386,74338742,Barra da Tijuca,-23.00458526611328,-43.341121673583984,Private room,341.0,2,37,270,RANDOM_FILL,Moderno,Urbana,Localização privilegiada Barra,Flat
1492409935124101728,687339099,Ipanema,-22.98405,-43.19835,Private room,483.0,1,0,365,RANDOM_FILL,Econômico,Urbana,Espaço para grupo,Compartilhado
41665432,47584281,Jacarepaguá,-22.9693,-43.39673,Entire home/apt,447.0,1,3,365,RANDOM_FILL,Luxo,Mar,Elegante e relaxante,Conforto
1308107405054442302,666170608,Copacabana,-22.983600806600272,-43.190948657855536,Entire home/apt,489.0,3,10,268,RANDOM_FILL,Padrão,Urbana,Espaço Bem Distribuído,Amplo
903521014005417762,2345756,São Conrado,-22.99104591015596,-43.27438473701477,Private room,479.0,2,1,155,RANDOM_FILL,Econômico,Natureza,Verde e Exclusivo,Guesthouse
2341248,9802687,Botafogo,-22.9531,-43.19018,Entire home/apt,800.0,2,9,355,RANDOM_FILL,Romântico,Urbana,Charme e aconchego,Apartamento
1092416774363695873,91654021,Copacabana,-22.984241942044964,-43.193469643215856,Entire home/apt,1067.0,3,0,89,RANDOM_FILL,Padrão,Urbana,Localização em Copacabana,Quartos
1362523581208724453,291673120,Copacabana,-22.97953,-43.19141,Entire home/apt,326.0,2,23,90,RANDOM_FILL,Econômico,Mar,Estilo boho praia,Descontraído
32567703,244742034,Copacabana,-22.96711,-43.18434,Private room,220.0,2,7,90,RANDOM_FILL,Econômico,Sem Vista,Localização em Copacabana,Quarto
1275401008433225470,658938602,Recreio dos Bandeirantes,-23.03023219765835,-43.47472841314872,Entire home/apt,3120.0,1,0,365,RANDOM_FILL,Luxo,Mar,Vista Maravilhosa Permanente,Flat
31799561,6479760,São Cristóvão,-22.90716,-43.22042,Entire home/apt,275.0,4,88,125,RANDOM_FILL,Padrão,Urbana,Localização em São Cristóvão,Apartamento
1449973738896944926,677751033,Copacabana,-22.981791794455564,-43.19005352742538,Entire home/apt,681.0,1,10,147,RANDOM_FILL,Econômico,Mar,Próximo praia metrô,Localização
1081974621061236096,51649285,Leblon,-22.986269863918345,-43.220895789563656,Private room,799.0,3,0,264,RANDOM_FILL,Econômico,Mar,Frente para mar,conforto
2473019,12647926,Leblon,-22.98372,-43.22326,Entire home/apt,1778.0,2,76,7,RANDOM_FILL,Luxo,Mar,Próximo à praia,Localização
16400636,107445444,Copacabana,-22.96933364868164,-43.1832275390625,Entire home/apt,1813.0,4,167,66,RANDOM_FILL,Padrão,Mar,Conforto Quadra Praia,Conforto
1453024779817988957,551089406,Ipanema,-22.98063,-43.20101,Private room,365.0,1,0,353,RANDOM_FILL,Luxo,Urbana,Localização privilegiada,Suíte
13565257,78193457,Copacabana,-22.98369,-43.19218,Entire home/apt,968.0,7,0,88,RANDOM_FILL,Padrão,Urbana,Próximo à praia,Localização
1318095178974116019,200788123,Botafogo,-22.9459336,-43.1831346,Entire home/apt,143.0,6,9,213,RANDOM_FILL,Padrão,Urbana,Localização estratégica central,Próximo
1463781179229612258,670606136,Copacabana,-22.9669607,-43.1807203,Entire home/apt,748.0,5,0,301,RANDOM_FILL,Luxo,Urbana,Localização privilegiada,Andar
1290018735827543776,662154323,Bancários,-22.7983198,-43.1731488,Entire home/apt,399.0,2,1,171,RANDOM_FILL,Luxo,Mar,Vista panorâmica incrível,Exclusividade
1435495852185941698,511384819,Camorim,-22.9798,-43.42153,Entire home/apt,354.0,2,1,334,RANDOM_FILL,Econômico,Urbana,Localização central estratégica,Praticidade
10171325,52220250,Jacarepaguá,-22.93619,-43.32421,Entire home/apt,225.0,3,0,365,RANDOM_FILL,Padrão,Sem Vista,Título pouco claro,Indefinido
1106401138580155064,352193318,Leblon,-22.98373,-43.2224,Entire home/apt,275.0,2,24,14,RANDOM_FILL,Luxo,Urbana,Localização nobre Leblon,Charmoso
706582983077424123,265161659,Itanhangá,-22.98574,-43.30672,Entire home/apt,200.0,1,1,364,RANDOM_FILL,Padrão,Sem Vista,Localização maravilhosa destacada,Conforto
10413043,27415051,Barra da Tijuca,-22.97336,-43.396,Entire home/apt,332.0,2,90,336,RANDOM_FILL,Econômico,Urbana,Vista parque olímpico,cozy
1471025548794686227,489765352,Camorim,-22.98265,-43.4159,Private room,230.0,1,0,365,RANDOM_FILL,Econômico,Sem Vista,Privacidade e conforto,Suíte
22790709,470565,Copacabana,-22.98449,-43.19325,Private room,475.0,2,3,365,RANDOM_FILL,Econômico | Padrão,Urbana,Localização central prática,Hostel
1437858013405169496,51689400,Centro,-22.8995,-43.17917,Entire home/apt,128.0,3,12,269,RANDOM_FILL,Econômico | Moderno,Urbana,Localização central prática,Studio
31221891,214275020,Barra da Tijuca,-23.0096,-43.36984,Entire home/apt,312.0,2,12,3,RANDOM_FILL,Econômico,Mar,Frente para praia,Apartamento
814652645855453099,61984959,Lagoa,-22.979949926840764,-43.20389669764871,Private room,340.0,1,7,356,RANDOM_FILL,Luxo | Romântico,Urbana | Mar,Localização privilegiada Ipanema,Suíte
1480456562389526367,592964680,Copacabana,-22.9628424,-43.1812117,Entire home/apt,380.0,1,8,330,RANDOM_FILL,Econômico,Sem Vista,Próximo praia Copacabana,Localização
40179166,310257502,Ipanema,-22.98808,-43.19089,Entire home/apt,377.0,4,152,78,RANDOM_FILL,Econômico,Urbana,Localização central conveniente,Praticidade
799176276023553836,346905057,Centro,-22.9135115,-43.1881868,Entire home/apt,221.0,2,45,231,RANDOM_FILL,Econômico,Urbana,Localização central privilegiada,Conveniência
1448679494871179763,143945580,Copacabana,-22.96431,-43.17504,Entire home/apt,200.0,5,0,250,RANDOM_FILL,Econômico,Mar,Proximidade com praia,Localização
12916717,69874245,Lagoa,-22.9633,-43.21305,Private room,644.0,1,0,89,RANDOM_FILL,Luxo,Natureza,Localização privilegiada Jardim,Suíte
1284897865653230921,84879997,Copacabana,-22.9669282,-43.187908,Entire home/apt,340.0,1,8,43,RANDOM_FILL,Econômico,Urbana,Localização em Copacabana,Studio
1371293945502352246,83600893,Botafogo,-22.945488019460527,-43.18335259391022,Entire home/apt,350.0,1,2,264,RANDOM_FILL,Econômico,Urbana,Conforto e praticidade,Conforto
46246307,299675645,Copacabana,-22.98061,-43.19322,Entire home/apt,2253.0,4,7,111,RANDOM_FILL,Luxo,Mar,Espaçoso perto praia,Apartamento
1132822610779365169,17966295,Recreio dos Bandeirantes,-23.01986,-43.46087,Entire home/apt,1778.0,1,0,269,RANDOM_FILL,Luxo,Mar,Próximo à praia,Penthouse
1407494006432358285,692093795,Centro,-22.91275,-43.18491,Entire home/apt,143.0,1,3,262,RANDOM_FILL,Econômico,Urbana,Localização Central Lapa,Conjugado
886167839998394541,74463624,Copacabana,-22.96366902244701,-43.17388286667605,Entire home/apt,223.0,2,62,19,RANDOM_FILL,Econômico,Urbana,Espaço para cinco,Studio
1360223983241446907,55450952,Lagoa,-22.9612838,-43.2056268,Entire home/apt,265.0,2,10,123,RANDOM_FILL,Luxo,Natureza,Piscina e garagem,Flat
5227607,7692877,Ipanema,-22.985369,-43.19561789999999,Entire home/apt,229.0,5,48,103,RANDOM_FILL,Luxo,Mar,Próximo praias famosas,Localização
11641219,59076598,Leblon,-22.98077,-43.22421,Entire home/apt,270.0,2,5,10,RANDOM_FILL,Luxo,Urbana,Conforto e charme,acolhedor
1361476314816364492,83483596,Curicica,-22.953163,-43.384209,Entire home/apt,209.0,2,5,324,RANDOM_FILL,Padrão,Urbana,Localização em Barra,Apartamento
750415523247914486,462508555,Catete,-22.9294428,-43.1779643,Entire home/apt,160.0,5,20,137,RANDOM_FILL,Econômico,Urbana,Linda sacada frontal,Studio
99971,525976,Leblon,-22.98812,-43.22897,Entire home/apt,456.0,3,185,182,RANDOM_FILL,Luxo,Mar,Frente para praia,Localização
22793889,45815552,Copacabana,-22.96857,-43.18888,Private room,500.0,3,37,318,RANDOM_FILL,Luxo,Mar,Localização privilegiada praia,flat
7162238,13392098,Ipanema,-22.9853,-43.19772,Entire home/apt,294.0,4,98,241,RANDOM_FILL,Padrão,Urbana,Próximo ao metrô,Studio
1334150051403781636,44185499,Ipanema,-22.98602602839384,-43.19523677229881,Entire home/apt,3396.0,6,0,87,RANDOM_FILL,Luxo,Urbana,Localização Carnaval Ipanema,Luxo
1061047276459837709,548449872,Santa Teresa,-22.9195349,-43.178932,Entire home/apt,165.0,2,121,63,RANDOM_FILL,Econômico,Urbana,Conforto perto metrô,Conforto
13801713,72014454,Ipanema,-22.98312,-43.20959,Entire home/apt,373.0,2,90,135,RANDOM_FILL,Luxo | Romântico,Urbana,Localização privilegiada,Exclusividade
968179999564207149,289695075,Encantado,-22.897279782126464,-43.302495369675405,Private room,250.0,1,11,177,RANDOM_FILL,Econômico,Urbana,Localização próximo estádio,Acessibilidade
725432032091903269,5967632,Copacabana,-22.9832192,-43.1919477,Entire home/apt,319.0,2,10,155,RANDOM_FILL,Econômico | Moderno,Urbana,Localização privilegiada borda,Studio
1266951186531555567,22815676,Copacabana,-22.96557383524172,-43.175338557981455,Entire home/apt,225.0,2,45,224,RANDOM_FILL,Luxo,Mar,Localização frente mar,praia
49531912,3021886,Santa Teresa,-22.91614,-43.18752,Shared room,238.0,1,57,269,RANDOM_FILL,Padrão,Urbana,Vista Cidade Maravilhosa,Localização
1042107106592529571,33435616,Copacabana,-22.98447303329468,-43.19204215860936,Entire home/apt,2243.0,5,3,153,RANDOM_FILL,Padrão,Mar,Próximo à praia,Localização
23766876,40780566,Ipanema,-22.9819801,-43.20120439999999,Entire home/apt,528.0,5,39,177,RANDOM_FILL,Luxo,Urbana,Design sofisticado exclusivo,Designer
821227099948297881,392769753,Copacabana,-22.9706963,-43.1860477,Entire home/apt,461.0,2,89,113,RANDOM_FILL,Padrão,Urbana,Localização em Copacabana,Reformado
54109406,229244053,Jacarepaguá,-22.97192,-43.41749,Private room,168.0,15,4,26,RANDOM_FILL,Familiar,Urbana,Tranquilo e seguro,Localização
1481948160192776929,78253983,Leblon,-22.9839971,-43.2190972,Entire home/apt,321.0,2,3,179,RANDOM_FILL,Luxo,Urbana,Charme e conforto,Charme
52960221,13420441,Copacabana,-22.97906494140625,-43.19001388549805,Entire home/apt,283.0,1,249,114,RANDOM_FILL,Moderno,Urbana,Design contemporâneo elegante,Loft
1316199913246451847,156783825,Copacabana,-22.96291,-43.17705,Entire home/apt,189.0,2,29,113,RANDOM_FILL,Econômico,Urbana,Proximidade fogos Réveillon,Localização
1303098378003444984,45618271,Copacabana,-22.9771637,-43.19136049999999,Entire home/apt,176.0,2,13,45,RANDOM_FILL,Padrão,Urbana,Localização privilegiada,Localização
1419652497263084129,76210086,Ipanema,-22.98484365854867,-43.208045722521256,Entire home/apt,670.0,1,1,0,RANDOM_FILL,Luxo,Mar,Localização em Ipanema,Flat
1121888937157529159,70646886,Leblon,-22.98692099071668,-43.22873024615393,Entire home/apt,2173.0,2,0,47,RANDOM_FILL,Luxo | Moderno,Urbana,Cobertura duplex moderna,Cobertura
574101300239808467,77023853,Barra da Tijuca,-23.01006,-43.33949,Entire home/apt,1543.0,2,32,211,RANDOM_FILL,Familiar,Mar,Espaçoso e Confortável,Casarão
1358342607177741485,394291562,Vargem Grande,-22.999654323511034,-43.50335603439331,Entire home/apt,1033.0,1,0,178,RANDOM_FILL,Familiar,Sem Vista,Piscina bem localizada,Casa
1507994135137462892,678477090,Copacabana,-22.96286,-43.17481,Entire home/apt,297.0,1,0,362,RANDOM_FILL,Luxo,Mar,Vista deslumbrante mar,Apartamento
1250639897046879626,159589071,Copacabana,-22.9682661,-43.18369819999999,Entire home/apt,206.0,4,7,148,RANDOM_FILL,Padrão,Mar,Esquina praia cobacabana,Localização
1497087784554887652,111256555,Copacabana,-22.96337,-43.17379,Entire home/apt,221.0,1,1,327,RANDOM_FILL,Padrão,Mar,Localização privilegiada praia,Localização
1362531594089071185,16920213,Copacabana,-22.9701125,-43.18529480000001,Entire home/apt,142.0,1,20,260,RANDOM_FILL,Econômico,Urbana,Localização em Copa,Silencioso
1304637309497435376,540035920,Centro,-22.90654692020433,-43.17518397617209,Entire home/apt,450.0,3,2,365,RANDOM_FILL,Padrão,Urbana,Localização central privilegiada,Conveniência
5218960,26922963,Copacabana,-22.96642,-43.18115,Entire home/apt,433.0,10,0,358,RANDOM_FILL,Moderno,Urbana,Localização em Copacabana,Apartamento
1128226868090550820,112658593,Copacabana,-22.97683787597042,-43.18865343194671,Entire home/apt,326.0,1,42,67,RANDOM_FILL,Econômico,Urbana,Localização em Copacabana,Praticidade
1402224314320285225,690532626,Centro,-22.913655489034586,-43.18135787681782,Entire home/apt,165.0,2,11,18,RANDOM_FILL,Econômico,Urbana,Localização central estacionamento,Flat
17646772,87623795,Copacabana,-22.96483,-43.17368,Entire home/apt,145.0,4,126,175,RANDOM_FILL,Luxo,Mar,Vista para mar,Elegância
1289228602287710107,482050542,São Conrado,-22.9988141,-43.2659481,Entire home/apt,1048.0,2,4,207,RANDOM_FILL,Luxo,Mar,Frente à praia,Condomínio
38833848,67075844,Recreio dos Bandeirantes,-23.02876,-43.47361,Entire home/apt,135.0,2,126,200,RANDOM_FILL,Familiar,Mar,Lazer e conforto,Completo
1021186571365802251,43898034,Leblon,-22.98372,-43.22366,Entire home/apt,2548.0,4,0,269,RANDOM_FILL,Luxo,Urbana,Localização exclusiva Leblon,Flat
1049571521390322783,39935037,Copacabana,-22.9632313,-43.1766893,Entire home/apt,321.0,3,49,37,RANDOM_FILL,Luxo,Sem Vista,Novíssimo e perto,luxo
1363850203292905064,665539704,Recreio dos Bandeirantes,-23.02877,-43.50074,Entire home/apt,159.0,2,1,333,RANDOM_FILL,Familiar,Natureza,Localização tranquila praia,Apartamento
1147127494022622631,574054407,Copacabana,-22.964890340634955,-43.17888316619823,Private room,500.0,3,0,257,RANDOM_FILL,Econômico,Sem Vista,Compacto e funcional,Terrace
1305204417955596087,105480352,Copacabana,-22.9717458,-43.1852678,Entire home/apt,665.0,1,25,258,RANDOM_FILL,Luxo,Mar,Espaçoso e Renovado,Beachfront
53832553,213230578,Engenho Novo,-22.90466,-43.26742,Shared room,102.0,2,4,365,RANDOM_FILL,Econômico,Natureza,Conforto e simplicidade,Pousada
38931029,125450353,Barra da Tijuca,-23.00272,-43.39077,Entire home/apt,510.0,10,5,177,RANDOM_FILL,Padrão,Sem Vista,Localização privilegiada,Apartamento
1298471066298307103,664066349,Copacabana,-22.97047,-43.18747,Private room,98.0,2,13,170,RANDOM_FILL,Econômico,Urbana,Próximo à praia,Quarto
1171055264679633452,30557552,Recreio dos Bandeirantes,-23.00213199539392,-43.43177410531666,Entire home/apt,270.0,3,16,79,RANDOM_FILL,Familiar,Urbana,Localização tranquila Recreio,Apartamento
792747803025614065,171762573,Recreio dos Bandeirantes,-23.0224023,-43.44907269999999,Entire home/apt,570.0,2,69,200,RANDOM_FILL,Moderno,Mar,Elegante com vista,Modernidade
47800595,16992056,Barra da Tijuca,-23.00982,-43.35281,Entire home/apt,381.0,4,95,80,RANDOM_FILL,Econômico,Mar,Frente ao mar,Apartamento
39819121,306253104,Copacabana,-22.9637,-43.1748,Entire home/apt,191.0,3,155,60,RANDOM_FILL,Econômico,Sem Vista,Proximidade praia rápida,Localização
1141837039702617826,573980745,Copacabana,-22.97198,-43.18786,Entire home/apt,1200.0,3,2,89,RANDOM_FILL,Luxo,Mar,Localização estratégica praia,Exclusividade
1359297550008114558,823800,Barra da Tijuca,-23.0146815,-43.3082992,Entire home/apt,741.0,1,11,153,RANDOM_FILL,Luxo,Mar,Varanda com vista,Frente
1278383246621420873,659590835,Recreio dos Bandeirantes,-23.01462,-43.45839,Entire home/apt,354.0,10,0,87,RANDOM_FILL,Familiar,Urbana,Localização privilegiada Recreio,Localização
17011282,102618408,Copacabana,-22.97409,-43.18796,Entire home/apt,387.0,2,2,142,RANDOM_FILL,Luxo,Mar,Localização privilegiada praia,Excepcional
962319552011565012,23090852,Jardim Botânico,-22.961055610334835,-43.21696121828441,Entire home/apt,286.0,2,12,147,RANDOM_FILL,Charmoso,Natureza,Charme do bairro,Conforto
977049904219731517,536355328,Copacabana,-22.9645918,-43.1742672,Entire home/apt,300.0,2,0,52,RANDOM_FILL,Padrão,Urbana,Localização privilegiada Copacabana,Apartamento
1459390336887819586,89595264,Santa Teresa,-22.918611223799903,-43.1906685051742,Private room,126.0,3,0,203,RANDOM_FILL,Econômico,Urbana,Localização histórica charmosa,Quarto
1410349871785754572,30165706,Recreio dos Bandeirantes,-23.02601,-43.50013,Entire home/apt,263.0,1,0,329,RANDOM_FILL,Econômico,Mar,Próximo à praia,Praia
31715725,88753873,Catete,-22.92441,-43.18177,Private room,269.0,3,7,363,RANDOM_FILL,Econômico,Urbana,Próximo ao metrô,Localização
