SK_LISTING,SK_HOST,NM_BAIRRO,NR_LATITUDE,NR_LONGITUDE,DS_TIPO_QUARTO,VLR_DIARIA_BRL,QTD_MIN_NOITES,QTD_TOTAL_AVALIACOES,QTD_DIAS_DISPONIVEIS,CAT_VIBE_IA,CAT_TIPO_VISTA,TXT_DESTAQUE_IA,TXT_CARACTERISTICA_IA
814652645855453099,61984959,Lagoa,-22.979949926840764,-43.20389669764871,Quarto privativo,340.0,1,7,356,Romântico,Urbana,Localização em Ipanema,Suíte
1480456562389526367,592964680,Copacabana,-22.9628424,-43.1812117,Casa/Apto inteiro,380.0,1,8,330,Padrão,Sem Vista,Próximo à praia,Localização
40179166,310257502,Ipanema,-22.98808,-43.19089,Casa/Apto inteiro,377.0,4,152,78,Econômico,Urbana,Localização estratégica Copa,Praticidade
799176276023553836,346905057,Centro,-22.9135115,-43.1881868,Casa/Apto inteiro,221.0,2,45,231,Econômico,Urbana,Localização muito boa,Apartamento
1448679494871179763,143945580,Copacabana,-22.96431,-43.17504,Casa/Apto inteiro,200.0,5,0,250,Padrão,Mar,Proximidade com praia,Localização
12916717,69874245,Lagoa,-22.9633,-43.21305,Quarto privativo,644.0,1,0,89,Luxo,Natureza,Melhor suíte disponível,Conforto
1284897865653230921,84879997,Copacabana,-22.9669282,-43.187908,Casa/Apto inteiro,340.0,1,8,43,Econômico,Urbana,Localização em Copacabana,Studio
1371293945502352246,83600893,Botafogo,-22.945488019460527,-43.18335259391022,Casa/Apto inteiro,350.0,1,2,264,Padrão,Urbana,Conforto e localização,Aconchego
46246307,299675645,Copacabana,-22.98061,-43.19322,Casa/Apto inteiro,2253.0,4,7,111,Luxo,Mar,Quartos espaçosos praia,Apartamento
1132822610779365169,17966295,Recreio dos Bandeirantes,-23.01986,-43.46087,Casa/Apto inteiro,1778.0,1,0,269,Luxo,Mar,Duplex perto praia,Penthouse
1407494006432358285,692093795,Centro,-22.91275,-43.18491,Casa/Apto inteiro,143.0,1,3,262,Econômico,Urbana,Praticidade e localização,Conjugado
886167839998394541,74463624,Copacabana,-22.96366902244701,-43.17388286667605,Casa/Apto inteiro,223.0,2,62,19,Econômico,Urbana,Espaço para 5,Studio
1360223983241446907,55450952,Lagoa,-22.9612838,-43.2056268,Casa/Apto inteiro,265.0,2,10,123,Luxo,Urbana,Piscina e garagem,Flat
5227607,7692877,Ipanema,-22.985369,-43.19561789999999,Casa/Apto inteiro,229.0,5,48,103,Luxo,Mar,Próximo praias famosas,Localização
11641219,59076598,Leblon,-22.98077,-43.22421,Casa/Apto inteiro,270.0,2,5,10,Luxo,Urbana,Conforto e acolhimento,Conforto
1361476314816364492,83483596,Curicica,-22.953163,-43.384209,Casa/Apto inteiro,209.0,2,5,324,Moderno,Urbana,Localização privilegiada Barra,Localização
750415523247914486,462508555,Catete,-22.9294428,-43.1779643,Casa/Apto inteiro,160.0,5,20,137,Moderno,Urbana,Linda sacada frontal,Studio
99971,525976,Leblon,-22.98812,-43.22897,Casa/Apto inteiro,456.0,3,185,182,Luxo,Mar,Frente para praia,Localização
22793889,45815552,Copacabana,-22.96857,-43.18888,Quarto privativo,500.0,3,37,318,Padrão,Urbana,Localização em Copacabana,Flat
7162238,13392098,Ipanema,-22.9853,-43.19772,Casa/Apto inteiro,294.0,4,98,241,Econômico,Urbana,Frente ao metrô,Studio
1334150051403781636,44185499,Ipanema,-22.98602602839384,-43.19523677229881,Casa/Apto inteiro,3396.0,6,0,87,Luxo,Urbana,Localização Carnavalesca Exclusiva,Apartamento
1061047276459837709,548449872,Santa Teresa,-22.9195349,-43.178932,Casa/Apto inteiro,165.0,2,121,63,Padrão,Urbana,Conforto perto metrô,Conforto
13801713,72014454,Ipanema,-22.98312,-43.20959,Casa/Apto inteiro,373.0,2,90,135,Luxo,Urbana,Localização privilegiada central,Coração
968179999564207149,289695075,Encantado,-22.897279782126464,-43.302495369675405,Quarto privativo,250.0,1,11,177,Econômico,Urbana,Proximidade ao Estádio,Localização
725432032091903269,5967632,Copacabana,-22.9832192,-43.1919477,Casa/Apto inteiro,319.0,2,10,155,Moderno,Urbana,Localização privilegiada,Studio
1266951186531555567,22815676,Copacabana,-22.96557383524172,-43.175338557981455,Casa/Apto inteiro,225.0,2,45,224,Moderno,Mar,Localização pé areia,Frente
49531912,3021886,Santa Teresa,-22.91614,-43.18752,Quarto compartilhado,238.0,1,57,269,Romântico,Urbana,Cidade vista incrível,Localização
1042107106592529571,33435616,Copacabana,-22.98447303329468,-43.19204215860936,Casa/Apto inteiro,2243.0,5,3,153,Padrão,Mar,Próximo à praia,Localização
23766876,40780566,Ipanema,-22.9819801,-43.20120439999999,Casa/Apto inteiro,528.0,5,39,177,Luxo,Urbana,Design sofisticado exclusivo,Designer
821227099948297881,392769753,Copacabana,-22.9706963,-43.1860477,Casa/Apto inteiro,461.0,2,89,113,Padrão,Urbana,Reformado e Moderno,Reforma
54109406,229244053,Jacarepaguá,-22.97192,-43.41749,Quarto privativo,168.0,15,4,26,Familiar,Urbana,Tranquilo e seguro,Segurança
1481948160192776929,78253983,Leblon,-22.9839971,-43.2190972,Casa/Apto inteiro,321.0,2,3,179,Luxo,Urbana,Charme e conforto,Elegância
52960221,13420441,Copacabana,-22.97906494140625,-43.19001388549805,Casa/Apto inteiro,283.0,1,249,114,Moderno,Urbana,Design contemporâneo elegante,Loft
1316199913246451847,156783825,Copacabana,-22.96291,-43.17705,Casa/Apto inteiro,189.0,2,29,113,Familiar,Mar,Próximo aos fogos,Localização
1303098378003444984,45618271,Copacabana,-22.9771637,-43.19136049999999,Casa/Apto inteiro,176.0,2,13,45,Padrão,Urbana,Localização privilegiada bairro,Localização
1419652497263084129,76210086,Ipanema,-22.98484365854867,-43.208045722521256,Casa/Apto inteiro,670.0,1,1,0,Luxo,Mar,Localização privilegiada praia,Apartamento
1121888937157529159,70646886,Leblon,-22.98692099071668,-43.22873024615393,Casa/Apto inteiro,2173.0,2,0,47,Luxo,Urbana,Cobertura duplex moderna,Cobertura
574101300239808467,77023853,Barra da Tijuca,-23.01006,-43.33949,Casa/Apto inteiro,1543.0,2,32,211,Familiar,Mar,Espaço para 16,Casarão
1358342607177741485,394291562,Vargem Grande,-22.999654323511034,-43.50335603439331,Casa/Apto inteiro,1033.0,1,0,178,Familiar,Sem Vista,Casa com piscina,Piscina
1507994135137462892,678477090,Copacabana,-22.96286,-43.17481,Casa/Apto inteiro,297.0,1,0,362,Luxo,Mar,Vista para mar,Apartamento
1250639897046879626,159589071,Copacabana,-22.9682661,-43.18369819999999,Casa/Apto inteiro,206.0,4,7,148,Luxo,Mar,Esquina na praia,Localização
1497087784554887652,111256555,Copacabana,-22.96337,-43.17379,Casa/Apto inteiro,221.0,1,1,327,Padrão,Mar,Quadra da praia,Localização
1362531594089071185,16920213,Copacabana,-22.9701125,-43.18529480000001,Casa/Apto inteiro,142.0,1,20,260,Econômico,Urbana,Silencioso e prático,Conjugado
1304637309497435376,540035920,Centro,-22.90654692020433,-43.17518397617209,Casa/Apto inteiro,450.0,3,2,365,Econômico,Urbana,Localização central privilegiada,Praticidade
5218960,26922963,Copacabana,-22.96642,-43.18115,Casa/Apto inteiro,433.0,10,0,358,Moderno,Urbana,Localização em Copacabana,Apartamento
1128226868090550820,112658593,Copacabana,-22.97683787597042,-43.18865343194671,Casa/Apto inteiro,326.0,1,42,67,Econômico,Mar,Localização privilegiada praia,Praticidade
1402224314320285225,690532626,Centro,-22.913655489034586,-43.18135787681782,Casa/Apto inteiro,165.0,2,11,18,Econômico,Urbana,Estacionamento incluso conveniente,Flat
17646772,87623795,Copacabana,-22.96483,-43.17368,Casa/Apto inteiro,145.0,4,126,175,Luxo,Mar,Vista para mar,Elegância
1289228602287710107,482050542,São Conrado,-22.9988141,-43.2659481,Casa/Apto inteiro,1048.0,2,4,207,Luxo,Mar,Frente à praia,Condomínio
38833848,67075844,Recreio dos Bandeirantes,-23.02876,-43.47361,Casa/Apto inteiro,135.0,2,126,200,Familiar,Natureza,Lazer completo garantido,Lazer
1021186571365802251,43898034,Leblon,-22.98372,-43.22366,Casa/Apto inteiro,2548.0,4,0,269,Luxo,Urbana,Localização privilegiada Leblon,Flat
1049571521390322783,39935037,Copacabana,-22.9632313,-43.1766893,Casa/Apto inteiro,321.0,3,49,37,Luxo,Sem Vista,Perto da praia,Novíssimo
1363850203292905064,665539704,Recreio dos Bandeirantes,-23.02877,-43.50074,Casa/Apto inteiro,159.0,2,1,333,Familiar,Natureza,Localização tranquila recreio,apartamento
1147127494022622631,574054407,Copacabana,-22.964890340634955,-43.17888316619823,Quarto privativo,500.0,3,0,257,Econômico,Sem Vista,Praticidade e simplicidade,Estúdio
1305204417955596087,105480352,Copacabana,-22.9717458,-43.1852678,Casa/Apto inteiro,665.0,1,25,258,Luxo,Mar,Amplo e Renovado,Espaçoso
53832553,213230578,Engenho Novo,-22.90466,-43.26742,Quarto compartilhado,102.0,2,4,365,Econômico,Natureza,Ambiente tranquilo acolhedor,Pousada
38931029,125450353,Barra da Tijuca,-23.00272,-43.39077,Casa/Apto inteiro,510.0,10,5,177,Familiar,Urbana,Localização privilegiada Barra,Apartamento
1298471066298307103,664066349,Copacabana,-22.97047,-43.18747,Quarto privativo,98.0,2,13,170,Econômico,Urbana,Perto da praia,Quarto
1171055264679633452,30557552,Recreio dos Bandeirantes,-23.00213199539392,-43.43177410531666,Casa/Apto inteiro,270.0,3,16,79,Familiar,Sem Vista,Localização tranquila Recreio,Apartamento
792747803025614065,171762573,Recreio dos Bandeirantes,-23.0224023,-43.44907269999999,Casa/Apto inteiro,570.0,2,69,200,Moderno,Mar,Vista para mar,Elegância
47800595,16992056,Barra da Tijuca,-23.00982,-43.35281,Casa/Apto inteiro,381.0,4,95,80,Econômico,Mar,Frente ao mar,Apartamento
39819121,306253104,Copacabana,-22.9637,-43.1748,Casa/Apto inteiro,191.0,3,155,60,Econômico,Sem Vista,Próximo à praia,Localização
1141837039702617826,573980745,Copacabana,-22.97198,-43.18786,Casa/Apto inteiro,1200.0,3,2,89,Padrão,Mar,Localização em Copacabana,Praticidade
1359297550008114558,823800,Barra da Tijuca,-23.0146815,-43.3082992,Casa/Apto inteiro,741.0,1,11,153,Luxo,Mar,Varanda com vista,Frente
1278383246621420873,659590835,Recreio dos Bandeirantes,-23.01462,-43.45839,Casa/Apto inteiro,354.0,10,0,87,Familiar,Urbana,Localização privilegiada Recreio,Localização
17011282,102618408,Copacabana,-22.97409,-43.18796,Casa/Apto inteiro,387.0,2,2,142,Luxo,Mar,Localização privilegiada,Excepcional
962319552011565012,23090852,Jardim Botânico,-22.961055610334835,-43.21696121828441,Casa/Apto inteiro,286.0,2,12,147,Romântico,Natureza,Charme e localização,Aconchegante
977049904219731517,536355328,Copacabana,-22.9645918,-43.1742672,Casa/Apto inteiro,300.0,2,0,52,Padrão,Urbana,Localização em Copacabana,Apartamento
1459390336887819586,89595264,Santa Teresa,-22.918611223799903,-43.1906685051742,Quarto privativo,126.0,3,0,203,Econômico,Urbana,Localização em Santa,Quarto
1410349871785754572,30165706,Recreio dos Bandeirantes,-23.02601,-43.50013,Casa/Apto inteiro,263.0,1,0,329,Familiar,Mar,Praia e conforto,Apartamento
31715725,88753873,Catete,-22.92441,-43.18177,Quarto privativo,269.0,3,7,363,Econômico,Urbana,Próximo ao metrô,Localização
1077379620232675965,10423223,Leblon,-22.983988472000288,-43.22333323108324,Casa/Apto inteiro,2500.0,1,0,269,Luxo,Urbana,Localização nobre Leblon,Flat
1295143457369048108,492596249,Flamengo,-22.92978,-43.17694,Casa/Apto inteiro,206.0,2,25,158,Econômico,Urbana,Varanda próxima aterro,Aconchegante
781014017174064889,8303861,Flamengo,-22.9304833,-43.1762676,Casa/Apto inteiro,505.0,4,4,210,Luxo,Sem Vista,Design sofisticado interno,Requintado
939826204465089595,79146773,Copacabana,-22.977852287792988,-43.19095462560654,Casa/Apto inteiro,540.0,4,1,159,Luxo,Mar,Vista incrível mar,Exclusividade
1499555076768821873,334441936,Copacabana,-22.96955,-43.18599,Quarto compartilhado,69.0,1,2,314,Econômico,Sem Vista,Quarto funcional acessível,Compacto
1023432629289315631,389020964,Recreio dos Bandeirantes,-23.00372,-43.44754,Casa/Apto inteiro,160.0,2,6,56,Moderno,Sem Vista,Ambiente Limpo Moderno,Modernidade
1774152,9314499,Copacabana,-22.96281,-43.17448,Casa/Apto inteiro,258.0,2,334,303,Moderno,Urbana,Conjugado Estiloso Compacto,Conjugado
38432186,289961267,Botafogo,-22.95573,-43.19329,Quarto privativo,380.0,2,0,364,Romântico,Sem Vista,Ambiente acolhedor intimista,Charme
810735827119749181,497558723,Vargem Grande,-22.987895577496456,-43.49238680500923,Casa/Apto inteiro,1500.0,2,0,177,Familiar,Natureza,Piscina e churrasqueira,Sítio
619005637205912324,448506887,Copacabana,-22.97965812683105,-43.191184997558594,Casa/Apto inteiro,350.0,2,155,37,Familiar,Sem Vista,Próximo à praia,Localização
699304669070837974,246263247,Taquara,-22.9307963,-43.3766633,Quarto privativo,129.0,1,7,364,Econômico,Urbana,Proximidade Rock In Rio,Localização
1014738556779439919,473819006,Encantado,-22.8968355151812,-43.30234272770405,Quarto privativo,150.0,1,9,25,Econômico,Sem Vista,Praticidade e funcionalidade,Compacto
826855771839035388,500605144,Leblon,-22.98436730596205,-43.22405442595482,Quarto privativo,808.0,3,0,358,Luxo,Urbana,Próximo ao metrô,Localização
1163119,4284876,Leblon,-22.98309,-43.22877,Casa/Apto inteiro,420.0,3,59,90,Romântico,Urbana,Varanda charmosa agradável,Varanda
2339141,1365868,Copacabana,-22.97514,-43.19073,Casa/Apto inteiro,733.0,3,4,3,Econômico,Urbana,Apartamento muito espaçoso,Amplo
1299557481370995285,10640170,Copacabana,-22.969716009665618,-43.18547319620848,Casa/Apto inteiro,218.0,1,27,43,Padrão,Sem Vista,Próximo à praia,Localização
48958773,13392098,Copacabana,-22.98644,-43.19062,Casa/Apto inteiro,543.0,5,34,170,Familiar,Urbana,Espaço e conforto,Quadríssimo
12227516,15831769,Copacabana,-22.96973978506225,-43.188646249473095,Casa/Apto inteiro,199.0,3,100,83,Romântico,Urbana,Ambiente aconchegante charmoso,Loft
54077076,4884558,Copacabana,-22.981859,-43.190586,Casa/Apto inteiro,565.0,4,22,251,Romântico,Urbana,Ambiente acolhedor charmoso,Encantador
1184225441056844718,524749399,Vidigal,-22.99605,-43.2411,Casa/Apto inteiro,255.0,1,0,363,Econômico,Natureza,Vista para natureza,kitnet
22999046,112744863,Recreio dos Bandeirantes,-23.00693,-43.44287,Quarto privativo,457.0,3,0,89,Luxo,Urbana,Duplex Penthouse Espaçosa,Penthouse
53923302,100074191,Copacabana,-22.97334,-43.19039,Casa/Apto inteiro,240.0,89,107,254,Econômico,Urbana,WiFi Garagem Localização,Praticidade
